Observation Date,Confirmed,Day,Total per Day
03/12/2020,19,,
03/12/2020,19,,
03/12/2020,19,,
03/12/2020,19,,
03/12/2020,18,,
03/12/2020,18,,
03/12/2020,18,,
03/12/2020,17,,
03/12/2020,17,,
03/12/2020,17,,
03/12/2020,16,,
03/12/2020,16,,
03/12/2020,16,,
03/12/2020,15,,
03/12/2020,15,,
03/12/2020,14,,
03/12/2020,13,,
03/12/2020,13,,
03/12/2020,12,,
03/12/2020,12,,
03/12/2020,12,,
03/12/2020,12,,
03/12/2020,11,,
03/12/2020,11,,
03/12/2020,11,,
03/12/2020,11,,
03/12/2020,10,,
03/12/2020,10,,
03/12/2020,10,,
03/12/2020,10,,
03/12/2020,10,,
03/12/2020,9,,
03/12/2020,9,,
03/12/2020,9,,
03/12/2020,9,,
03/12/2020,9,,
03/12/2020,9,,
03/12/2020,8,,
03/12/2020,8,,
03/12/2020,8,,
03/12/2020,7,,
03/12/2020,7,,
03/12/2020,7,,
03/12/2020,7,,
03/12/2020,6,,
03/12/2020,6,,
03/12/2020,6,,
03/12/2020,6,,
03/12/2020,6,,
03/12/2020,5,,
03/12/2020,5,,
03/12/2020,5,,
03/12/2020,5,,
03/12/2020,5,,
03/12/2020,5,,
03/12/2020,5,,
03/12/2020,5,,
03/12/2020,5,,
03/12/2020,4,,
03/12/2020,4,,
03/12/2020,3,,
03/12/2020,3,,
03/12/2020,3,,
03/12/2020,3,,
03/12/2020,3,,
03/12/2020,3,,
03/12/2020,3,,
03/12/2020,2,,
03/12/2020,2,,
03/12/2020,2,,
03/12/2020,2,,
03/12/2020,2,,
03/12/2020,2,,
03/12/2020,2,,
03/12/2020,2,,
03/12/2020,2,,
03/12/2020,2,,
03/12/2020,2,,
03/12/2020,2,,
03/12/2020,2,,
03/12/2020,2,,
03/12/2020,2,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,1,,
03/12/2020,0,,
03/12/2020,0,,
03/12/2020,0,,
03/12/2020,0,,
03/12/2020,0,,
03/12/2020,0,,
03/12/2020,0,,
03/12/2020,0,,
03/13/2020,67786,,
03/13/2020,1356,,
03/13/2020,1273,,
03/13/2020,1215,,
03/13/2020,1018,,
03/13/2020,990,,
03/13/2020,935,,
03/13/2020,760,,
03/13/2020,631,,
03/13/2020,576,,
03/13/2020,539,,
03/13/2020,482,,
03/13/2020,436,,
03/13/2020,346,,
03/13/2020,318,,
03/13/2020,296,,
03/13/2020,252,,
03/13/2020,245,,
03/13/2020,174,,
03/13/2020,168,,
03/13/2020,146,,
03/13/2020,136,,
03/13/2020,134,,
03/13/2020,133,,
03/13/2020,127,,
03/13/2020,125,,
03/13/2020,76,,
03/13/2020,75,,
03/13/2020,75,,
03/13/2020,93,,
03/13/2020,18,,
03/13/2020,10,,
03/13/2020,1,,
03/13/2020,27,,
03/13/2020,5,,
03/13/2020,32,,
03/13/2020,2,,
03/13/2020,33,,
03/13/2020,64,,
03/13/2020,92,,
03/13/2020,36,,
03/13/2020,35,,
03/13/2020,16,,
03/13/2020,2,,
03/13/2020,64,,
03/13/2020,1,,
03/13/2020,6,,
03/13/2020,85,,
03/13/2020,75,,
03/13/2020,5,,
03/13/2020,80,,
03/13/2020,74,,
03/13/2020,1,,
03/13/2020,3675,,
03/13/2020,2,,
03/13/2020,2,,
03/13/2020,46,,
03/13/2020,26,,
03/13/2020,5,,
03/13/2020,19,,
03/13/2020,696,,
03/13/2020,1,,
03/13/2020,17660,,
03/13/2020,101,,
03/13/2020,77,,
03/13/2020,0,,
03/13/2020,3,,
03/13/2020,504,,
03/13/2020,1139,,
03/13/2020,90,,
03/13/2020,25,,
03/13/2020,3,,
03/13/2020,80,,
03/13/2020,14,,
03/13/2020,151,,
03/13/2020,190,,
03/13/2020,814,,
03/13/2020,28,,
03/13/2020,996,,
03/13/2020,3661,,
03/13/2020,5,,
03/13/2020,189,,
03/13/2020,134,,
03/13/2020,17,,
03/13/2020,79,,
03/13/2020,801,,
03/13/2020,798,,
03/13/2020,804,,
03/13/2020,4,,
03/13/2020,17,,
03/13/2020,2,,
03/13/2020,6,,
03/13/2020,5,,
03/13/2020,27,,
03/13/2020,15,,
03/13/2020,8,,
03/13/2020,4,,
03/13/2020,11364,,
03/13/2020,161,,
03/13/2020,3,,
03/13/2020,14,,
03/13/2020,1,,
03/13/2020,701,,
03/13/2020,141,,
03/13/2020,320,,
03/13/2020,200,,
03/13/2020,1,,
03/13/2020,5,,
03/13/2020,80,,
03/13/2020,3,,
03/13/2020,4,,
03/13/2020,2,,
03/13/2020,69,,
03/13/2020,7979,,
03/13/2020,17,,
03/13/2020,10,,
03/13/2020,1,,
03/13/2020,1,,
03/13/2020,112,,
03/13/2020,1,,
03/13/2020,1,,
03/13/2020,1,,
03/13/2020,559,,
03/13/2020,45,,
03/13/2020,82,,
03/13/2020,7,,
03/13/2020,2,,
03/13/2020,2,,
03/13/2020,31,,
03/13/2020,43,,
03/13/2020,1,,
03/13/2020,1,,
03/13/2020,1,,
03/13/2020,2,,
03/13/2020,68,,
03/13/2020,3,,
03/13/2020,1,,
03/13/2020,19,,
03/13/2020,1,,
03/13/2020,5,,
03/13/2020,141,,
03/13/2020,155,,
03/13/2020,24,,
03/13/2020,13,,
03/13/2020,86,,
03/13/2020,1,,
03/13/2020,34,,
03/13/2020,23,,
03/13/2020,29,,
03/13/2020,1,,
03/13/2020,5232,,
03/13/2020,197,,
03/13/2020,1,,
03/13/2020,35,,
03/13/2020,2,,
03/13/2020,32,,
03/13/2020,1,,
03/13/2020,28,,
03/13/2020,89,,
03/13/2020,12,,
03/13/2020,13,,
03/13/2020,21,,
03/13/2020,37,,
03/13/2020,3,,
03/13/2020,5,,
03/13/2020,12,,
03/13/2020,6,,
03/13/2020,6,,
03/13/2020,9,,
03/13/2020,23,,
03/13/2020,16,,
03/13/2020,14,,
03/13/2020,1,,
03/13/2020,9,,
03/13/2020,6,,
03/13/2020,282,,
03/13/2020,49,,
03/13/2020,11,,
03/13/2020,4,,
03/13/2020,10,,
03/13/2020,50,,
03/13/2020,42,,
03/13/2020,2,,
03/13/2020,1,,
03/13/2020,46,,
03/13/2020,13,,
03/13/2020,17,,
03/13/2020,5,,
03/13/2020,14,,
03/13/2020,36,,
03/13/2020,1,,
03/13/2020,18,,
03/13/2020,123,,
03/13/2020,16,,
03/13/2020,14,,
03/13/2020,1,,
03/13/2020,2,,
03/13/2020,1,,
03/13/2020,13,,
03/13/2020,17,,
03/13/2020,6,,
03/13/2020,29,,
03/13/2020,10,,
03/13/2020,421,,
03/13/2020,17,,
03/13/2020,1,,
03/13/2020,13,,
03/13/2020,2,,
03/13/2020,30,,
03/13/2020,41,,
03/13/2020,14,,
03/13/2020,13,,
03/13/2020,8,,
03/13/2020,26,,
03/13/2020,43,,
03/13/2020,9,,
03/13/2020,2,,
03/13/2020,30,,
03/13/2020,568,,
03/13/2020,0,,
03/13/2020,19,,
03/13/2020,1,,
03/13/2020,47,,
03/13/2020,1,,
03/13/2020,8,,
03/13/2020,7,,
03/13/2020,2,,
03/13/2020,1,,
03/13/2020,1,,
03/13/2020,50,,
03/14/2020,67790,,
03/14/2020,21157,,
03/14/2020,12729,,
03/14/2020,8086,,
03/14/2020,6391,,
03/14/2020,4585,,
03/14/2020,4469,,
03/14/2020,1359,,
03/14/2020,1356,,
03/14/2020,1273,,
03/14/2020,1227,,
03/14/2020,1140,,
03/14/2020,1090,,
03/14/2020,1018,,
03/14/2020,990,,
03/14/2020,961,,
03/14/2020,959,,
03/14/2020,935,,
03/14/2020,827,,
03/14/2020,773,,
03/14/2020,760,,
03/14/2020,696,,
03/14/2020,689,,
03/14/2020,655,,
03/14/2020,631,,
03/14/2020,576,,
03/14/2020,572,,
03/14/2020,539,,
03/14/2020,525,,
03/14/2020,482,,
03/14/2020,437,,
03/14/2020,353,,
03/14/2020,340,,
03/14/2020,337,,
03/14/2020,318,,
03/14/2020,296,,
03/14/2020,252,,
03/14/2020,245,,
03/14/2020,238,,
03/14/2020,228,,
03/14/2020,225,,
03/14/2020,212,,
03/14/2020,210,,
03/14/2020,193,,
03/14/2020,189,,
03/14/2020,181,,
03/14/2020,174,,
03/14/2020,169,,
03/14/2020,168,,
03/14/2020,156,,
03/14/2020,151,,
03/14/2020,146,,
03/14/2020,140,,
03/14/2020,138,,
03/14/2020,136,,
03/14/2020,133,,
03/14/2020,129,,
03/14/2020,129,,
03/14/2020,125,,
03/14/2020,123,,
03/14/2020,115,,
03/14/2020,112,,
03/14/2020,111,,
03/14/2020,110,,
03/14/2020,109,,
03/14/2020,104,,
03/14/2020,103,,
03/14/2020,103,,
03/14/2020,102,,
03/14/2020,101,,
03/14/2020,96,,
03/14/2020,93,,
03/14/2020,93,,
03/14/2020,85,,
03/14/2020,82,,
03/14/2020,80,,
03/14/2020,79,,
03/14/2020,77,,
03/14/2020,76,,
03/14/2020,76,,
03/14/2020,75,,
03/14/2020,75,,
03/14/2020,69,,
03/14/2020,66,,
03/14/2020,64,,
03/14/2020,64,,
03/14/2020,61,,
03/14/2020,59,,
03/14/2020,57,,
03/14/2020,53,,
03/14/2020,53,,
03/14/2020,51,,
03/14/2020,49,,
03/14/2020,47,,
03/14/2020,46,,
03/14/2020,46,,
03/14/2020,46,,
03/14/2020,44,,
03/14/2020,41,,
03/14/2020,41,,
03/14/2020,40,,
03/14/2020,38,,
03/14/2020,38,,
03/14/2020,38,,
03/14/2020,38,,
03/14/2020,37,,
03/14/2020,36,,
03/14/2020,34,,
03/14/2020,32,,
03/14/2020,32,,
03/14/2020,31,,
03/14/2020,30,,
03/14/2020,30,,
03/14/2020,29,,
03/14/2020,28,,
03/14/2020,27,,
03/14/2020,27,,
03/14/2020,26,,
03/14/2020,26,,
03/14/2020,26,,
03/14/2020,26,,
03/14/2020,26,,
03/14/2020,26,,
03/14/2020,25,,
03/14/2020,24,,
03/14/2020,22,,
03/14/2020,22,,
03/14/2020,21,,
03/14/2020,21,,
03/14/2020,21,,
03/14/2020,20,,
03/14/2020,19,,
03/14/2020,19,,
03/14/2020,19,,
03/14/2020,18,,
03/14/2020,18,,
03/14/2020,18,,
03/14/2020,18,,
03/14/2020,18,,
03/14/2020,17,,
03/14/2020,17,,
03/14/2020,17,,
03/14/2020,17,,
03/14/2020,16,,
03/14/2020,15,,
03/14/2020,14,,
03/14/2020,14,,
03/14/2020,14,,
03/14/2020,12,,
03/14/2020,12,,
03/14/2020,12,,
03/14/2020,11,,
03/14/2020,11,,
03/14/2020,10,,
03/14/2020,10,,
03/14/2020,10,,
03/14/2020,10,,
03/14/2020,10,,
03/14/2020,10,,
03/14/2020,10,,
03/14/2020,10,,
03/14/2020,9,,
03/14/2020,9,,
03/14/2020,9,,
03/14/2020,8,,
03/14/2020,8,,
03/14/2020,8,,
03/14/2020,7,,
03/14/2020,7,,
03/14/2020,6,,
03/14/2020,6,,
03/14/2020,6,,
03/14/2020,6,,
03/14/2020,6,,
03/14/2020,6,,
03/14/2020,6,,
03/14/2020,5,,
03/14/2020,5,,
03/14/2020,5,,
03/14/2020,5,,
03/14/2020,5,,
03/14/2020,5,,
03/14/2020,4,,
03/14/2020,4,,
03/14/2020,4,,
03/14/2020,4,,
03/14/2020,4,,
03/14/2020,4,,
03/14/2020,4,,
03/14/2020,3,,
03/14/2020,3,,
03/14/2020,3,,
03/14/2020,3,,
03/14/2020,3,,
03/14/2020,3,,
03/14/2020,2,,
03/14/2020,2,,
03/14/2020,2,,
03/14/2020,2,,
03/14/2020,2,,
03/14/2020,2,,
03/14/2020,2,,
03/14/2020,2,,
03/14/2020,2,,
03/14/2020,2,,
03/14/2020,2,,
03/14/2020,2,,
03/14/2020,2,,
03/14/2020,2,,
03/14/2020,2,,
03/14/2020,2,,
03/14/2020,2,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,1,,
03/14/2020,0,,
03/14/2020,0,,
03/14/2020,0,,
03/15/2020,67794,,
03/15/2020,24747,,
03/15/2020,13938,,
03/15/2020,8162,,
03/15/2020,7798,,
03/15/2020,5795,,
03/15/2020,4499,,
03/15/2020,2200,,
03/15/2020,1360,,
03/15/2020,1273,,
03/15/2020,1231,,
03/15/2020,1221,,
03/15/2020,1140,,
03/15/2020,1135,,
03/15/2020,1022,,
03/15/2020,1018,,
03/15/2020,990,,
03/15/2020,935,,
03/15/2020,886,,
03/15/2020,864,,
03/15/2020,860,,
03/15/2020,839,,
03/15/2020,760,,
03/15/2020,732,,
03/15/2020,696,,
03/15/2020,643,,
03/15/2020,631,,
03/15/2020,576,,
03/15/2020,539,,
03/15/2020,482,,
03/15/2020,442,,
03/15/2020,428,,
03/15/2020,426,,
03/15/2020,353,,
03/15/2020,401,,
03/15/2020,318,,
03/15/2020,296,,
03/15/2020,252,,
03/15/2020,245,,
03/15/2020,245,,
03/15/2020,244,,
03/15/2020,253,,
03/15/2020,331,,
03/15/2020,226,,
03/15/2020,219,,
03/15/2020,214,,
03/15/2020,251,,
03/15/2020,174,,
03/15/2020,168,,
03/15/2020,162,,
03/15/2020,171,,
03/15/2020,146,,
03/15/2020,145,,
03/15/2020,140,,
03/15/2020,164,,
03/15/2020,136,,
03/15/2020,171,,
03/15/2020,134,,
03/15/2020,133,,
03/15/2020,133,,
03/15/2020,131,,
03/15/2020,129,,
03/15/2020,125,,
03/15/2020,119,,
03/15/2020,117,,
03/15/2020,115,,
03/15/2020,114,,
03/15/2020,113,,
03/15/2020,112,,
03/15/2020,110,,
03/15/2020,116,,
03/15/2020,110,,
03/15/2020,104,,
03/15/2020,103,,
03/15/2020,131,,
03/15/2020,99,,
03/15/2020,93,,
03/15/2020,101,,
03/15/2020,91,,
03/15/2020,98,,
03/15/2020,76,,
03/15/2020,75,,
03/15/2020,75,,
03/15/2020,98,,
03/15/2020,73,,
03/15/2020,93,,
03/15/2020,63,,
03/15/2020,72,,
03/15/2020,61,,
03/15/2020,74,,
03/15/2020,59,,
03/15/2020,59,,
03/15/2020,57,,
03/15/2020,56,,
03/15/2020,54,,
03/15/2020,53,,
03/15/2020,51,,
03/15/2020,50,,
03/15/2020,49,,
03/15/2020,48,,
03/15/2020,66,,
03/15/2020,48,,
03/15/2020,46,,
03/15/2020,45,,
03/15/2020,45,,
03/15/2020,51,,
03/15/2020,43,,
03/15/2020,43,,
03/15/2020,42,,
03/15/2020,41,,
03/15/2020,39,,
03/15/2020,36,,
03/15/2020,35,,
03/15/2020,34,,
03/15/2020,33,,
03/15/2020,32,,
03/15/2020,33,,
03/15/2020,39,,
03/15/2020,32,,
03/15/2020,33,,
03/15/2020,30,,
03/15/2020,37,,
03/15/2020,28,,
03/15/2020,28,,
03/15/2020,32,,
03/15/2020,27,,
03/15/2020,27,,
03/15/2020,26,,
03/15/2020,24,,
03/15/2020,24,,
03/15/2020,28,,
03/15/2020,26,,
03/15/2020,24,,
03/15/2020,21,,
03/15/2020,21,,
03/15/2020,24,,
03/15/2020,20,,
03/15/2020,22,,
03/15/2020,20,,
03/15/2020,20,,
03/15/2020,28,,
03/15/2020,18,,
03/15/2020,18,,
03/15/2020,18,,
03/15/2020,20,,
03/15/2020,17,,
03/15/2020,17,,
03/15/2020,16,,
03/15/2020,16,,
03/15/2020,16,,
03/15/2020,23,,
03/15/2020,14,,
03/15/2020,13,,
03/15/2020,13,,
03/15/2020,12,,
03/15/2020,23,,
03/15/2020,12,,
03/15/2020,13,,
03/15/2020,11,,
03/15/2020,11,,
03/15/2020,18,,
03/15/2020,10,,
03/15/2020,10,,
03/15/2020,24,,
03/15/2020,9,,
03/15/2020,9,,
03/15/2020,10,,
03/15/2020,9,,
03/15/2020,8,,
03/15/2020,8,,
03/15/2020,10,,
03/15/2020,7,,
03/15/2020,8,,
03/15/2020,7,,
03/15/2020,7,,
03/15/2020,13,,
03/15/2020,6,,
03/15/2020,6,,
03/15/2020,6,,
03/15/2020,6,,
03/15/2020,7,,
03/15/2020,6,,
03/15/2020,12,,
03/15/2020,10,,
03/15/2020,5,,
03/15/2020,7,,
03/15/2020,5,,
03/15/2020,5,,
03/15/2020,8,,
03/15/2020,4,,
03/15/2020,4,,
03/15/2020,4,,
03/15/2020,4,,
03/15/2020,7,,
03/15/2020,4,,
03/15/2020,3,,
03/15/2020,3,,
03/15/2020,3,,
03/15/2020,5,,
03/15/2020,3,,
03/15/2020,3,,
03/15/2020,3,,
03/15/2020,2,,
03/15/2020,3,,
03/15/2020,2,,
03/15/2020,2,,
03/15/2020,2,,
03/15/2020,2,,
03/15/2020,2,,
03/15/2020,2,,
03/15/2020,2,,
03/15/2020,2,,
03/15/2020,2,,
03/15/2020,2,,
03/15/2020,2,,
03/15/2020,2,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,3,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,3,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,2,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,1,,
03/15/2020,0,,
03/15/2020,0,,
03/15/2020,0,,
03/16/2020,67798,,
03/16/2020,27980,,
03/16/2020,14991,,
03/16/2020,9942,,
03/16/2020,8236,,
03/16/2020,7272,,
03/16/2020,6633,,
03/16/2020,2200,,
03/16/2020,1543,,
03/16/2020,1413,,
03/16/2020,1361,,
03/16/2020,1333,,
03/16/2020,1273,,
03/16/2020,1231,,
03/16/2020,1103,,
03/16/2020,1058,,
03/16/2020,1018,,
03/16/2020,1018,,
03/16/2020,990,,
03/16/2020,967,,
03/16/2020,935,,
03/16/2020,914,,
03/16/2020,904,,
03/16/2020,825,,
03/16/2020,760,,
03/16/2020,696,,
03/16/2020,631,,
03/16/2020,576,,
03/16/2020,566,,
03/16/2020,557,,
03/16/2020,539,,
03/16/2020,482,,
03/16/2020,452,,
03/16/2020,439,,
03/16/2020,355,,
03/16/2020,331,,
03/16/2020,331,,
03/16/2020,318,,
03/16/2020,298,,
03/16/2020,296,,
03/16/2020,277,,
03/16/2020,255,,
03/16/2020,253,,
03/16/2020,252,,
03/16/2020,245,,
03/16/2020,243,,
03/16/2020,214,,
03/16/2020,205,,
03/16/2020,200,,
03/16/2020,197,,
03/16/2020,180,,
03/16/2020,178,,
03/16/2020,177,,
03/16/2020,177,,
03/16/2020,176,,
03/16/2020,171,,
03/16/2020,169,,
03/16/2020,168,,
03/16/2020,160,,
03/16/2020,158,,
03/16/2020,155,,
03/16/2020,155,,
03/16/2020,155,,
03/16/2020,150,,
03/16/2020,147,,
03/16/2020,146,,
03/16/2020,142,,
03/16/2020,136,,
03/16/2020,136,,
03/16/2020,136,,
03/16/2020,134,,
03/16/2020,133,,
03/16/2020,133,,
03/16/2020,125,,
03/16/2020,124,,
03/16/2020,123,,
03/16/2020,121,,
03/16/2020,119,,
03/16/2020,118,,
03/16/2020,109,,
03/16/2020,105,,
03/16/2020,103,,
03/16/2020,99,,
03/16/2020,98,,
03/16/2020,93,,
03/16/2020,90,,
03/16/2020,86,,
03/16/2020,85,,
03/16/2020,77,,
03/16/2020,77,,
03/16/2020,76,,
03/16/2020,75,,
03/16/2020,75,,
03/16/2020,71,,
03/16/2020,68,,
03/16/2020,67,,
03/16/2020,63,,
03/16/2020,62,,
03/16/2020,61,,
03/16/2020,57,,
03/16/2020,56,,
03/16/2020,56,,
03/16/2020,55,,
03/16/2020,55,,
03/16/2020,54,,
03/16/2020,54,,
03/16/2020,54,,
03/16/2020,54,,
03/16/2020,53,,
03/16/2020,53,,
03/16/2020,52,,
03/16/2020,52,,
03/16/2020,52,,
03/16/2020,51,,
03/16/2020,50,,
03/16/2020,50,,
03/16/2020,49,,
03/16/2020,47,,
03/16/2020,47,,
03/16/2020,45,,
03/16/2020,41,,
03/16/2020,39,,
03/16/2020,39,,
03/16/2020,39,,
03/16/2020,38,,
03/16/2020,37,,
03/16/2020,36,,
03/16/2020,35,,
03/16/2020,34,,
03/16/2020,33,,
03/16/2020,33,,
03/16/2020,33,,
03/16/2020,30,,
03/16/2020,30,,
03/16/2020,29,,
03/16/2020,29,,
03/16/2020,29,,
03/16/2020,28,,
03/16/2020,28,,
03/16/2020,25,,
03/16/2020,25,,
03/16/2020,24,,
03/16/2020,23,,
03/16/2020,23,,
03/16/2020,22,,
03/16/2020,22,,
03/16/2020,22,,
03/16/2020,21,,
03/16/2020,21,,
03/16/2020,21,,
03/16/2020,20,,
03/16/2020,20,,
03/16/2020,18,,
03/16/2020,18,,
03/16/2020,18,,
03/16/2020,18,,
03/16/2020,18,,
03/16/2020,18,,
03/16/2020,17,,
03/16/2020,17,,
03/16/2020,17,,
03/16/2020,17,,
03/16/2020,17,,
03/16/2020,17,,
03/16/2020,15,,
03/16/2020,15,,
03/16/2020,15,,
03/16/2020,13,,
03/16/2020,13,,
03/16/2020,12,,
03/16/2020,11,,
03/16/2020,11,,
03/16/2020,11,,
03/16/2020,11,,
03/16/2020,11,,
03/16/2020,10,,
03/16/2020,10,,
03/16/2020,10,,
03/16/2020,10,,
03/16/2020,9,,
03/16/2020,8,,
03/16/2020,8,,
03/16/2020,8,,
03/16/2020,8,,
03/16/2020,8,,
03/16/2020,7,,
03/16/2020,7,,
03/16/2020,7,,
03/16/2020,7,,
03/16/2020,7,,
03/16/2020,7,,
03/16/2020,7,,
03/16/2020,7,,
03/16/2020,6,,
03/16/2020,6,,
03/16/2020,6,,
03/16/2020,6,,
03/16/2020,6,,
03/16/2020,6,,
03/16/2020,6,,
03/16/2020,5,,
03/16/2020,5,,
03/16/2020,5,,
03/16/2020,5,,
03/16/2020,5,,
03/16/2020,5,,
03/16/2020,4,,
03/16/2020,4,,
03/16/2020,4,,
03/16/2020,4,,
03/16/2020,4,,
03/16/2020,3,,
03/16/2020,3,,
03/16/2020,3,,
03/16/2020,3,,
03/16/2020,3,,
03/16/2020,3,,
03/16/2020,3,,
03/16/2020,3,,
03/16/2020,3,,
03/16/2020,2,,
03/16/2020,2,,
03/16/2020,2,,
03/16/2020,2,,
03/16/2020,2,,
03/16/2020,2,,
03/16/2020,2,,
03/16/2020,2,,
03/16/2020,2,,
03/16/2020,2,,
03/16/2020,2,,
03/16/2020,2,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,1,,
03/16/2020,0,,
03/16/2020,0,,
03/16/2020,0,,
